"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Serpinb6a",0.590760602716498,2.16099935329116e-52,5.78283426940714e-48,0.807,0.772,"macrophage_FindMarkers","CLP vs Steady"
"Trim56",-0.783878294678824,2.36169263482019e-52,6.31988949077884e-48,0.248,0.421,"macrophage_FindMarkers","CLP vs Steady"
"mt-Tc",-1.26596923879922,2.47133560337115e-52,6.61329407462119e-48,0.059,0.185,"macrophage_FindMarkers","CLP vs Steady"
"Npc2",0.335560479706199,3.05292872020237e-52,8.16963725526155e-48,0.924,0.925,"macrophage_FindMarkers","CLP vs Steady"
"Samsn1",1.42734777274431,3.44484268101591e-52,9.21839901439858e-48,0.381,0.217,"macrophage_FindMarkers","CLP vs Steady"
"Chd7",-0.845769607691685,3.51126126079999e-52,9.39613513390078e-48,0.261,0.442,"macrophage_FindMarkers","CLP vs Steady"
"Lamtor2",0.604481552717556,3.61525941004612e-52,9.67443418128341e-48,0.776,0.733,"macrophage_FindMarkers","CLP vs Steady"
"Abca1",-0.519194515751222,3.97384501247133e-52,1.06340092533733e-47,0.659,0.77,"macrophage_FindMarkers","CLP vs Steady"
"Rnf150",-0.605290100435248,4.19909816860587e-52,1.12367866991893e-47,0.463,0.632,"macrophage_FindMarkers","CLP vs Steady"
"Pds5a",-0.632985721445781,5.16513977149763e-52,1.38219140285277e-47,0.354,0.516,"macrophage_FindMarkers","CLP vs Steady"
"Chchd2",0.350599978880303,6.20920939791922e-52,1.66158443488318e-47,0.898,0.905,"macrophage_FindMarkers","CLP vs Steady"
"Rnf169",-0.779779798997869,6.27154665511078e-52,1.67826588490765e-47,0.326,0.505,"macrophage_FindMarkers","CLP vs Steady"
"Snx29",-0.946160997240624,6.89311726275022e-52,1.84459817951196e-47,0.171,0.342,"macrophage_FindMarkers","CLP vs Steady"
"Smurf2",-0.805026560162916,9.03582675716549e-52,2.41798724021749e-47,0.237,0.403,"macrophage_FindMarkers","CLP vs Steady"
"Slc12a6",-0.62912947483785,1.02445900964929e-51,2.74145230982151e-47,0.336,0.515,"macrophage_FindMarkers","CLP vs Steady"
"Foxred2",-1.54395984811578,1.97950754986739e-51,5.29716220344514e-47,0.057,0.176,"macrophage_FindMarkers","CLP vs Steady"
"Fbxo11",-0.843584836495839,2.36098399212811e-51,6.31799316293481e-47,0.3,0.498,"macrophage_FindMarkers","CLP vs Steady"
"Gm26917",-0.158345232147599,3.83928455126108e-51,1.02739254591747e-46,0.262,0.438,"macrophage_FindMarkers","CLP vs Steady"
"Bmpr2",-0.727826012554526,5.93824474259375e-51,1.58907429311809e-46,0.322,0.514,"macrophage_FindMarkers","CLP vs Steady"
"Cmah",-0.639451268390577,7.18457282077133e-51,1.92259168683841e-46,0.451,0.636,"macrophage_FindMarkers","CLP vs Steady"
"Ccl6",0.850713304534361,8.17182574455921e-51,2.18678056924405e-46,0.918,0.885,"macrophage_FindMarkers","CLP vs Steady"
"Mef2c",-0.356589050146265,1.01760122030289e-50,2.72310086553053e-46,0.854,0.921,"macrophage_FindMarkers","CLP vs Steady"
"Ms4a6b",0.461001361334325,1.02815683217722e-50,2.75134768290624e-46,0.882,0.868,"macrophage_FindMarkers","CLP vs Steady"
"Trio",-0.959325615465292,1.13507821969721e-50,3.03746931590974e-46,0.231,0.431,"macrophage_FindMarkers","CLP vs Steady"
"Vezf1",-0.710519339693361,1.454553429111e-50,3.89238497630105e-46,0.311,0.487,"macrophage_FindMarkers","CLP vs Steady"
"Tmem14c",0.583238323109336,1.57961182935791e-50,4.22704125536176e-46,0.745,0.704,"macrophage_FindMarkers","CLP vs Steady"
"Atpif1",0.502025465008784,1.84451837402833e-50,4.9359311688998e-46,0.84,0.828,"macrophage_FindMarkers","CLP vs Steady"
"Gapvd1",-0.550471890956404,1.90528604174461e-50,5.09854544770857e-46,0.547,0.706,"macrophage_FindMarkers","CLP vs Steady"
"Sec61g",1.28707712311022,2.11239677465056e-50,5.65277376896489e-46,0.366,0.208,"macrophage_FindMarkers","CLP vs Steady"
"Atp10d",-0.936257565049076,2.22204235171166e-50,5.94618533318041e-46,0.182,0.361,"macrophage_FindMarkers","CLP vs Steady"
"Tnfaip8l2",0.590577305027009,2.23798219119994e-50,5.98884034365105e-46,0.753,0.703,"macrophage_FindMarkers","CLP vs Steady"
"Mga",-0.737191470194679,2.36727597101794e-50,6.334830498444e-46,0.352,0.53,"macrophage_FindMarkers","CLP vs Steady"
"Serinc3",-0.229112116830474,2.77228186415544e-50,7.41862626847996e-46,0.94,0.964,"macrophage_FindMarkers","CLP vs Steady"
"Rbm25",-0.363683742301309,2.85058447907779e-50,7.62816406601216e-46,0.699,0.808,"macrophage_FindMarkers","CLP vs Steady"
"Ugcg",-0.698509111586273,4.24832319295363e-50,1.13685128643439e-45,0.38,0.561,"macrophage_FindMarkers","CLP vs Steady"
"Baz2a",-0.703866114699829,4.3653309045266e-50,1.16816255005132e-45,0.337,0.514,"macrophage_FindMarkers","CLP vs Steady"
"Capzb",0.394683255987389,6.00783261167399e-50,1.60769600688396e-45,0.874,0.878,"macrophage_FindMarkers","CLP vs Steady"
"Eno1",0.806022797954019,6.33596658172794e-50,1.6955046572704e-45,0.67,0.563,"macrophage_FindMarkers","CLP vs Steady"
"Il1rl1",-1.02971053115543,7.88766607873705e-50,2.11073944267003e-45,0.16,0.323,"macrophage_FindMarkers","CLP vs Steady"
"Tmem106a",0.674860349945683,8.98475901273053e-50,2.40432151180669e-45,0.723,0.651,"macrophage_FindMarkers","CLP vs Steady"
"Gpx4",0.577995770526977,9.58506692306725e-50,2.5649639086128e-45,0.752,0.689,"macrophage_FindMarkers","CLP vs Steady"
"Lrp6",-0.59137523661079,1.38247691906479e-49,3.69950823541739e-45,0.53,0.691,"macrophage_FindMarkers","CLP vs Steady"
"Osbpl8",-0.596214534822755,1.6346029734513e-49,4.37419755695568e-45,0.319,0.487,"macrophage_FindMarkers","CLP vs Steady"
"Btf3",0.428616713186404,1.94880004491551e-49,5.21498892019391e-45,0.878,0.88,"macrophage_FindMarkers","CLP vs Steady"
"Rb1cc1",-0.52416300303106,2.14436772226293e-49,5.73832802477561e-45,0.5,0.66,"macrophage_FindMarkers","CLP vs Steady"
"Klf13",-0.39970459822599,2.5364126194761e-49,6.78744016971805e-45,0.634,0.767,"macrophage_FindMarkers","CLP vs Steady"
"Ptprj",-0.423584937892591,2.77903309486475e-49,7.43669256185807e-45,0.607,0.746,"macrophage_FindMarkers","CLP vs Steady"
"Mark3",-0.665606063890592,4.44128853259288e-49,1.18848881132186e-44,0.319,0.489,"macrophage_FindMarkers","CLP vs Steady"
"Pcm1",-0.590026741167025,5.31164242683887e-49,1.42139551342208e-44,0.504,0.665,"macrophage_FindMarkers","CLP vs Steady"
"Synj1",-0.522860009882599,5.65483576720059e-49,1.51323405130288e-44,0.493,0.649,"macrophage_FindMarkers","CLP vs Steady"
"Aldoa",0.686981203889929,7.05227836701958e-49,1.88718969101444e-44,0.766,0.716,"macrophage_FindMarkers","CLP vs Steady"
"Ankrd44",-0.513294505424776,8.46158449907218e-49,2.26432001195171e-44,0.478,0.65,"macrophage_FindMarkers","CLP vs Steady"
"Myo18a",-0.745782710628643,1.04024937097881e-48,2.78370731673928e-44,0.263,0.434,"macrophage_FindMarkers","CLP vs Steady"
"Atp5d",0.521974880260659,1.38277864888862e-48,3.70031566442594e-44,0.824,0.8,"macrophage_FindMarkers","CLP vs Steady"
"Vgll4",-0.528942792805512,1.55308578097426e-48,4.15605754988712e-44,0.389,0.541,"macrophage_FindMarkers","CLP vs Steady"
"Wapl",-0.483215457367582,1.65375306147393e-48,4.42544319250423e-44,0.546,0.696,"macrophage_FindMarkers","CLP vs Steady"
"Gm8995",-0.427137257188449,1.6691643287405e-48,4.46668374370957e-44,0.861,0.914,"macrophage_FindMarkers","CLP vs Steady"
"Serpinf1",-0.876964308167678,1.72510444869726e-48,4.61637950471386e-44,0.253,0.452,"macrophage_FindMarkers","CLP vs Steady"
"Mbtd1",-0.774966160825063,1.76283458947081e-48,4.71734536142388e-44,0.208,0.361,"macrophage_FindMarkers","CLP vs Steady"
"Rbbp6",-0.541222071617297,2.3884155744125e-48,6.39140007712784e-44,0.503,0.658,"macrophage_FindMarkers","CLP vs Steady"
"Ogt",-0.488377713974746,2.91342489232796e-48,7.79632501186962e-44,0.497,0.663,"macrophage_FindMarkers","CLP vs Steady"
"Sod1",-0.714321145717507,3.42000193139882e-48,9.15192516842324e-44,0.395,0.579,"macrophage_FindMarkers","CLP vs Steady"
"Rpl15",0.498086260385886,3.70507842792871e-48,9.91478987313721e-44,0.796,0.75,"macrophage_FindMarkers","CLP vs Steady"
"Fli1",-0.508380500933677,5.70125214492926e-48,1.52565507398307e-43,0.588,0.729,"macrophage_FindMarkers","CLP vs Steady"
"Smchd1",-0.443207077748084,5.74887475168815e-48,1.53839888355175e-43,0.562,0.707,"macrophage_FindMarkers","CLP vs Steady"
"Ndufb7",0.560896483137556,6.36004679145199e-48,1.70194852139255e-43,0.753,0.715,"macrophage_FindMarkers","CLP vs Steady"
"Slc29a3",-0.698751655919222,6.43893449431621e-48,1.72305887067902e-43,0.439,0.612,"macrophage_FindMarkers","CLP vs Steady"
"Chd1",-0.634788202013065,6.74570630078336e-48,1.80515100608963e-43,0.394,0.562,"macrophage_FindMarkers","CLP vs Steady"
"Cplane1",-1.04010095631839,7.28492603038655e-48,1.94944620573144e-43,0.136,0.279,"macrophage_FindMarkers","CLP vs Steady"
"Dync1h1",-0.488921441949931,7.75866925669432e-48,2.0762198930914e-43,0.573,0.723,"macrophage_FindMarkers","CLP vs Steady"
"Atad2b",-0.74059704258575,9.54035479036779e-48,2.55299894190242e-43,0.311,0.487,"macrophage_FindMarkers","CLP vs Steady"
"Cd2ap",-0.410481243715489,1.13374914545702e-47,3.03391271324299e-43,0.659,0.78,"macrophage_FindMarkers","CLP vs Steady"
"mt-Nd5",0.00912215649417547,1.36841098561026e-47,3.66186779749305e-43,0.961,0.974,"macrophage_FindMarkers","CLP vs Steady"
"Thoc2",-0.54126049652272,1.55032782744375e-47,4.14867726623948e-43,0.498,0.658,"macrophage_FindMarkers","CLP vs Steady"
"Eif3f",0.507480017350296,1.60319020978398e-47,4.29013700138193e-43,0.832,0.828,"macrophage_FindMarkers","CLP vs Steady"
"Adap2",-0.450475444359178,1.75883016833927e-47,4.70662953047587e-43,0.623,0.755,"macrophage_FindMarkers","CLP vs Steady"
"Atp6v1g1",0.511394395801745,1.78714812152406e-47,4.78240837319839e-43,0.786,0.75,"macrophage_FindMarkers","CLP vs Steady"
"Btaf1",-0.730585844525151,2.04796024449669e-47,5.48034161427315e-43,0.302,0.478,"macrophage_FindMarkers","CLP vs Steady"
"Ncoa2",-0.70811277444378,2.42901892397111e-47,6.50005464054669e-43,0.255,0.426,"macrophage_FindMarkers","CLP vs Steady"
"Hipk1",-0.678252424715145,2.98012334543e-47,7.97481007237067e-43,0.333,0.505,"macrophage_FindMarkers","CLP vs Steady"
"Msl1",-0.676436110601577,3.15386169238136e-47,8.43973388881252e-43,0.376,0.549,"macrophage_FindMarkers","CLP vs Steady"
"Wac",-0.536023703901928,3.59188284291419e-47,9.61187848763838e-43,0.451,0.607,"macrophage_FindMarkers","CLP vs Steady"
"Sft2d2",-0.603467792149296,3.69444736833299e-47,9.88634115765907e-43,0.417,0.598,"macrophage_FindMarkers","CLP vs Steady"
"Mrps21",0.641564999430092,3.8462091919546e-47,1.02924557976705e-42,0.642,0.552,"macrophage_FindMarkers","CLP vs Steady"
"Brd1",-0.560669740311211,5.42535217899344e-47,1.45182424309864e-42,0.551,0.711,"macrophage_FindMarkers","CLP vs Steady"
"Atxn7",-0.795360714161443,5.65088835696741e-47,1.51217772432448e-42,0.24,0.422,"macrophage_FindMarkers","CLP vs Steady"
"P2rx7",-0.617152966052836,6.41596894062858e-47,1.71691328851221e-42,0.393,0.558,"macrophage_FindMarkers","CLP vs Steady"
"Per1",-0.941564971200172,6.69895433462414e-47,1.79264017994542e-42,0.233,0.415,"macrophage_FindMarkers","CLP vs Steady"
"A530013C23Rik",-1.23401831029534,7.01339203096523e-47,1.8767837074863e-42,0.06,0.168,"macrophage_FindMarkers","CLP vs Steady"
"Rpl24",0.65293739157487,7.16404315948298e-47,1.91709794947765e-42,0.74,0.71,"macrophage_FindMarkers","CLP vs Steady"
"Setd1b",-0.583456418517454,8.09434481011823e-47,2.16604667118764e-42,0.295,0.442,"macrophage_FindMarkers","CLP vs Steady"
"Pkn2",-0.514142342997924,8.75461927200615e-47,2.34273611718885e-42,0.454,0.612,"macrophage_FindMarkers","CLP vs Steady"
"Dbi",0.560628393902071,9.6813144117644e-47,2.59071973658815e-42,0.822,0.796,"macrophage_FindMarkers","CLP vs Steady"
"Tardbp",-0.602957828360608,9.88308000569584e-47,2.64471220952421e-42,0.383,0.547,"macrophage_FindMarkers","CLP vs Steady"
"Cpt1a",-0.705942857439711,1.00507572022056e-46,2.68958262731021e-42,0.321,0.484,"macrophage_FindMarkers","CLP vs Steady"
"Nuak2",-0.709206366169859,1.06172963543353e-46,2.84118850442013e-42,0.32,0.49,"macrophage_FindMarkers","CLP vs Steady"
"Atp5o.1",0.684869287042751,1.09824056326025e-46,2.93889174728442e-42,0.701,0.635,"macrophage_FindMarkers","CLP vs Steady"
"Creb1",-0.651330573226187,1.29704044693573e-46,3.47088023600002e-42,0.379,0.547,"macrophage_FindMarkers","CLP vs Steady"
"Sp1",-0.723694425909479,1.36390221872918e-46,3.6498023373193e-42,0.307,0.48,"macrophage_FindMarkers","CLP vs Steady"
"Cyp27a1",-0.715957312542535,1.64490073264212e-46,4.40175436055033e-42,0.343,0.515,"macrophage_FindMarkers","CLP vs Steady"
"Apbb1ip",0.645168397076523,1.81195143217826e-46,4.84878203250902e-42,0.75,0.676,"macrophage_FindMarkers","CLP vs Steady"
"Ankib1",-0.792949606180197,1.81197930923621e-46,4.8488566315161e-42,0.217,0.376,"macrophage_FindMarkers","CLP vs Steady"
"Ulk2",-0.588540046892409,2.0919005401515e-46,5.59792584544541e-42,0.386,0.541,"macrophage_FindMarkers","CLP vs Steady"
"Abl2",-0.890162543303775,2.26994686350379e-46,6.07437780673614e-42,0.17,0.318,"macrophage_FindMarkers","CLP vs Steady"
"Myadm",-0.576012524342188,2.49994560092174e-46,6.68985442806659e-42,0.562,0.704,"macrophage_FindMarkers","CLP vs Steady"
"Adam19",-0.681452059919623,2.8118193896579e-46,7.52442868672455e-42,0.375,0.544,"macrophage_FindMarkers","CLP vs Steady"
"4930402H24Rik",-0.876844055549955,2.8685577977201e-46,7.67626066669898e-42,0.17,0.313,"macrophage_FindMarkers","CLP vs Steady"
"Lgals1",0.527574731130775,2.96385662279704e-46,7.93128032260488e-42,0.879,0.867,"macrophage_FindMarkers","CLP vs Steady"
"Fnbp4",-0.7208157550961,3.1139444573557e-46,8.33291536788386e-42,0.268,0.437,"macrophage_FindMarkers","CLP vs Steady"
"Jmjd1c",-0.418747870038932,3.26556690076628e-46,8.73865702645057e-42,0.684,0.807,"macrophage_FindMarkers","CLP vs Steady"
"Insr",-0.740015819470437,4.67459993110129e-46,1.25092294156271e-41,0.208,0.364,"macrophage_FindMarkers","CLP vs Steady"
"Mlxip",-0.816409943161326,4.80819335883138e-46,1.28667254282328e-41,0.23,0.405,"macrophage_FindMarkers","CLP vs Steady"
"Notch1",-0.659014730814993,4.82318450213156e-46,1.29068417277041e-41,0.329,0.502,"macrophage_FindMarkers","CLP vs Steady"
"Hnrnpul2",-0.477605822120629,5.09628359130523e-46,1.36376548903328e-41,0.577,0.719,"macrophage_FindMarkers","CLP vs Steady"
"Esd",0.598388250105608,5.981647350438e-46,1.60068883097721e-41,0.687,0.63,"macrophage_FindMarkers","CLP vs Steady"
"Mon2",-0.57615516583748,6.11297584860458e-46,1.63583233708659e-41,0.435,0.595,"macrophage_FindMarkers","CLP vs Steady"
"Atf7ip",-0.597033829983245,6.4017879993847e-46,1.71311846863535e-41,0.395,0.568,"macrophage_FindMarkers","CLP vs Steady"
"Syne1",-0.776736014210904,6.76774442150011e-46,1.81104840719343e-41,0.27,0.415,"macrophage_FindMarkers","CLP vs Steady"
"Zmym2",-0.785718740999799,6.80226157135541e-46,1.82028519649471e-41,0.219,0.379,"macrophage_FindMarkers","CLP vs Steady"
"Ppp1ca",0.449998721659097,7.24490056856986e-46,1.9387353921493e-41,0.829,0.818,"macrophage_FindMarkers","CLP vs Steady"
"Kitl",-0.924061745997756,7.98862984114655e-46,2.13775734549082e-41,0.287,0.467,"macrophage_FindMarkers","CLP vs Steady"
"Psmb2",0.604363581157755,8.02817409337485e-46,2.14833938738711e-41,0.705,0.656,"macrophage_FindMarkers","CLP vs Steady"
"Tacc1",-0.383805899063676,8.16370453643345e-46,2.18460733394959e-41,0.75,0.852,"macrophage_FindMarkers","CLP vs Steady"
"Atp2a2",-0.536423814718808,8.76949546184464e-46,2.34671698558963e-41,0.453,0.614,"macrophage_FindMarkers","CLP vs Steady"
"Mcl1",-0.334920048108042,8.81354974209485e-46,2.35850591098458e-41,0.896,0.942,"macrophage_FindMarkers","CLP vs Steady"
"Pds5b",-0.812465797217778,9.86036747494323e-46,2.63863433629481e-41,0.222,0.375,"macrophage_FindMarkers","CLP vs Steady"
"Ets2",-0.576678925068294,1.02858523270583e-45,2.7524940827208e-41,0.446,0.616,"macrophage_FindMarkers","CLP vs Steady"
"Mllt10",-0.591505247938738,1.04801445979392e-45,2.80448669440852e-41,0.315,0.469,"macrophage_FindMarkers","CLP vs Steady"
"Ep400",-0.604796298883115,1.07314542066421e-45,2.87173714569743e-41,0.381,0.534,"macrophage_FindMarkers","CLP vs Steady"
"Irf1",-0.574159435055338,1.11343335502015e-45,2.97954765803392e-41,0.454,0.602,"macrophage_FindMarkers","CLP vs Steady"
"Prkd3",-0.964875575468716,1.14826152576497e-45,3.07274784294707e-41,0.2,0.375,"macrophage_FindMarkers","CLP vs Steady"
"Lrrc8d",-0.84201664073103,1.20550529685059e-45,3.22593217437218e-41,0.196,0.357,"macrophage_FindMarkers","CLP vs Steady"
"Setd5",-0.551231551520034,1.27297466446425e-45,3.40648020210634e-41,0.371,0.531,"macrophage_FindMarkers","CLP vs Steady"
"Dock1",-0.747344715731652,1.37526743181904e-45,3.68021564754775e-41,0.296,0.468,"macrophage_FindMarkers","CLP vs Steady"
"Arfgef1",-0.707993599505442,1.44018147282806e-45,3.85392562128788e-41,0.34,0.516,"macrophage_FindMarkers","CLP vs Steady"
"Lgals3",0.855391440961507,1.50993131267249e-45,4.04057619271159e-41,0.645,0.519,"macrophage_FindMarkers","CLP vs Steady"
"Evi5",-0.578938212952651,2.0739158579164e-45,5.5497988357843e-41,0.4,0.555,"macrophage_FindMarkers","CLP vs Steady"
"Plxna4",-1.01790120187005,2.32393411520345e-45,6.21884769228442e-41,0.174,0.341,"macrophage_FindMarkers","CLP vs Steady"
"Cxxc5",-1.36340087008906,2.49727190198214e-45,6.6826996097042e-41,0.063,0.18,"macrophage_FindMarkers","CLP vs Steady"
"Hspa4l",-0.868662576651022,2.6188236220028e-45,7.00797201247949e-41,0.266,0.427,"macrophage_FindMarkers","CLP vs Steady"
"Slc38a2",-0.448149166224687,2.73240420501111e-45,7.31191365260972e-41,0.547,0.687,"macrophage_FindMarkers","CLP vs Steady"
"C5ar1",0.508714404216061,3.47780510528448e-45,9.30660646174128e-41,0.815,0.785,"macrophage_FindMarkers","CLP vs Steady"
"Gigyf2",-0.723137198881543,4.07397060761422e-45,1.09019453459756e-40,0.313,0.489,"macrophage_FindMarkers","CLP vs Steady"
"Plk2",-0.730883257870293,4.32713632844306e-45,1.15794168149136e-40,0.374,0.546,"macrophage_FindMarkers","CLP vs Steady"
"Kansl1l",-0.74431480058547,4.80861768573937e-45,1.28678609270386e-40,0.213,0.353,"macrophage_FindMarkers","CLP vs Steady"
"AC154912.3",-0.920294786231515,5.9659234882379e-45,1.59648112545246e-40,0.214,0.358,"macrophage_FindMarkers","CLP vs Steady"
"Gabpb2",-0.690605154603997,7.76635655070848e-45,2.07827701296959e-40,0.307,0.475,"macrophage_FindMarkers","CLP vs Steady"
"Sptan1",-0.600991820846362,7.86321940485574e-45,2.1041975127394e-40,0.483,0.656,"macrophage_FindMarkers","CLP vs Steady"
"Dennd1b",-0.636394967734871,8.61770253717422e-45,2.30609719894782e-40,0.318,0.478,"macrophage_FindMarkers","CLP vs Steady"
"Pxdc1",-0.863125677538511,9.52485709692397e-45,2.54885175913685e-40,0.208,0.371,"macrophage_FindMarkers","CLP vs Steady"
"Scaf8",-0.682305104991218,1.04118901795057e-44,2.78622181203574e-40,0.217,0.371,"macrophage_FindMarkers","CLP vs Steady"
"Dyrk1a",-0.727692261228941,1.25414666078599e-44,3.35609646426332e-40,0.239,0.391,"macrophage_FindMarkers","CLP vs Steady"
"Fcgr4",1.23099259942781,1.32142673881074e-44,3.53613795305754e-40,0.444,0.299,"macrophage_FindMarkers","CLP vs Steady"
"Cbl",-0.491157434794074,1.42739015897052e-44,3.81969606540512e-40,0.612,0.759,"macrophage_FindMarkers","CLP vs Steady"
"Rbx1",0.5003302136862,1.86947510449325e-44,5.00271537962393e-40,0.771,0.726,"macrophage_FindMarkers","CLP vs Steady"
"Eif3a",-0.372586805694617,1.8924180967233e-44,5.06411082683154e-40,0.767,0.858,"macrophage_FindMarkers","CLP vs Steady"
"Col4a3bp",-0.582490161257127,1.95722023468619e-44,5.23752134802024e-40,0.386,0.546,"macrophage_FindMarkers","CLP vs Steady"
"Rassf3",-0.65471122962165,2.42976751537404e-44,6.50205787114093e-40,0.323,0.498,"macrophage_FindMarkers","CLP vs Steady"
"Gatad2b",-0.619919354539486,2.43101267859329e-44,6.50538992791564e-40,0.403,0.566,"macrophage_FindMarkers","CLP vs Steady"
"Rsbn1",-0.622186670797492,2.45403843713352e-44,6.5670068577693e-40,0.302,0.469,"macrophage_FindMarkers","CLP vs Steady"
"Phf20l1",-0.514719640302753,4.93425490495126e-44,1.32040661256496e-39,0.451,0.608,"macrophage_FindMarkers","CLP vs Steady"
"Arpc4",0.513381826764348,5.13105134591636e-44,1.37306934016722e-39,0.769,0.74,"macrophage_FindMarkers","CLP vs Steady"
"Sec14l1",-0.499935933979256,5.91776908134559e-44,1.58359500616808e-39,0.612,0.756,"macrophage_FindMarkers","CLP vs Steady"
"Zfp710",-0.68733656411138,6.33786246923674e-44,1.69601199676775e-39,0.376,0.552,"macrophage_FindMarkers","CLP vs Steady"
"9930021J03Rik",-0.847631772700386,6.61609721061862e-44,1.77046761356154e-39,0.23,0.397,"macrophage_FindMarkers","CLP vs Steady"
"Mxd4",-0.443609919497457,7.02157516571058e-44,1.87897351434415e-39,0.649,0.776,"macrophage_FindMarkers","CLP vs Steady"
"H2-DMb1",-0.602685900170903,7.34574107393322e-44,1.96572031138453e-39,0.54,0.672,"macrophage_FindMarkers","CLP vs Steady"
"R3hdm2",-0.48534493145375,7.79136035946183e-44,2.08496803219199e-39,0.49,0.643,"macrophage_FindMarkers","CLP vs Steady"
"Ifitm3",0.511583952252106,8.49994823763189e-44,2.27458614839029e-39,0.947,0.941,"macrophage_FindMarkers","CLP vs Steady"
"Ttc39b",-0.791653471639038,9.51362517844361e-44,2.54584609775151e-39,0.162,0.284,"macrophage_FindMarkers","CLP vs Steady"
"Arih1",-0.650977178381554,1.34169959750726e-43,3.59038812292942e-39,0.327,0.488,"macrophage_FindMarkers","CLP vs Steady"
"Slc6a6",-0.33107775933198,1.64816793793032e-43,4.41049740190155e-39,0.732,0.821,"macrophage_FindMarkers","CLP vs Steady"
"Gm37494",-0.78255922783518,1.72410531052119e-43,4.61370581095471e-39,0.266,0.435,"macrophage_FindMarkers","CLP vs Steady"
"Zfp704",-0.800965374283423,1.98497463363962e-43,5.31179211961962e-39,0.279,0.455,"macrophage_FindMarkers","CLP vs Steady"
"Gimap6",-1.16124911695605,2.4614056732651e-43,6.58672158165741e-39,0.095,0.222,"macrophage_FindMarkers","CLP vs Steady"
"Gigyf1",-0.775412418660533,3.22405247529908e-43,8.62756442390034e-39,0.247,0.418,"macrophage_FindMarkers","CLP vs Steady"
"Oas2",-0.710712155440217,3.36584482444611e-43,9.00700075021779e-39,0.237,0.399,"macrophage_FindMarkers","CLP vs Steady"
"Pan3",-0.596153224365379,4.6518143749237e-43,1.24482552672958e-38,0.34,0.513,"macrophage_FindMarkers","CLP vs Steady"
"Rybp",-0.815715610038808,4.70030490427082e-43,1.25780159238287e-38,0.223,0.38,"macrophage_FindMarkers","CLP vs Steady"
"Cdk2ap2",0.65212950329288,4.81092169573702e-43,1.28740264577923e-38,0.667,0.59,"macrophage_FindMarkers","CLP vs Steady"
"Man2a2",-0.792986085315512,5.20740739512521e-43,1.39350221893551e-38,0.208,0.356,"macrophage_FindMarkers","CLP vs Steady"
"Txndc17",0.528307856258917,6.20587268675798e-43,1.66069153097644e-38,0.771,0.735,"macrophage_FindMarkers","CLP vs Steady"
"Rapgef2",-0.733317505557203,6.70689640220875e-43,1.79476547723106e-38,0.24,0.393,"macrophage_FindMarkers","CLP vs Steady"
"Arhgap30",-0.39917468626262,7.10731142368531e-43,1.90191653697819e-38,0.699,0.812,"macrophage_FindMarkers","CLP vs Steady"
"Lilr4b",-0.641517095624807,7.30731823246488e-43,1.9554383590076e-38,0.528,0.68,"macrophage_FindMarkers","CLP vs Steady"
"Kmt5b",-0.682899796760019,1.00974777989309e-42,2.7020850589939e-38,0.345,0.517,"macrophage_FindMarkers","CLP vs Steady"
"Cadm1",-1.04073107268132,1.07098709462855e-42,2.86596146522599e-38,0.15,0.292,"macrophage_FindMarkers","CLP vs Steady"
"Chka",-0.769016202704521,1.09640334066125e-42,2.9339753396095e-38,0.282,0.427,"macrophage_FindMarkers","CLP vs Steady"
"Cltc",-0.318120466636194,1.22701270519382e-42,3.28348599909866e-38,0.886,0.937,"macrophage_FindMarkers","CLP vs Steady"
"Sptbn1",-0.857479729982593,1.29302664671291e-42,3.46013930660374e-38,0.482,0.628,"macrophage_FindMarkers","CLP vs Steady"
"Ddx5",-0.228343043294723,1.52227594843839e-42,4.07361043802113e-38,0.938,0.967,"macrophage_FindMarkers","CLP vs Steady"
"Phc3",-0.711292403689122,1.64577805439294e-42,4.40410207355551e-38,0.251,0.41,"macrophage_FindMarkers","CLP vs Steady"
"Edf1",0.471583828124361,1.648842825807e-42,4.41230340185954e-38,0.752,0.715,"macrophage_FindMarkers","CLP vs Steady"
"Gm44667",-0.928008053344196,2.08269456098365e-42,5.57329064519224e-38,0.149,0.309,"macrophage_FindMarkers","CLP vs Steady"
"Dync1li2",-0.612127029536358,2.64708043325493e-42,7.08358723939018e-38,0.33,0.49,"macrophage_FindMarkers","CLP vs Steady"
"Gm43813",-0.650715228662171,3.10163587440789e-42,8.2999775999155e-38,0.228,0.386,"macrophage_FindMarkers","CLP vs Steady"
"Igfbp4",-0.454032197432681,3.16259999662717e-42,8.4631175909743e-38,0.638,0.783,"macrophage_FindMarkers","CLP vs Steady"
"Siglech",-1.94330026801425,3.58642074491368e-42,9.59726191338902e-38,0.039,0.144,"macrophage_FindMarkers","CLP vs Steady"
"Zc3h7a",-0.527136859723165,3.91760715114189e-42,1.04835167364557e-37,0.358,0.524,"macrophage_FindMarkers","CLP vs Steady"
"Khsrp",-0.662110114949526,4.44754966522634e-42,1.19016429041457e-37,0.255,0.397,"macrophage_FindMarkers","CLP vs Steady"
"Snrpe",0.532574842257079,5.02729735249612e-42,1.34530477152796e-37,0.687,0.619,"macrophage_FindMarkers","CLP vs Steady"
"Tmem258",0.839161452530721,5.03329787827911e-42,1.34691051222749e-37,0.571,0.447,"macrophage_FindMarkers","CLP vs Steady"
